"EDITAR";"ID_PROGRAMA";"PROGRAMA";"REGION";"CANAL";"GENERO";"TEMA";"PERIODO";"DIAS";"RATING";"MILES";"COSTO";"F_CREACION";"C_USUARIO";"MANUAL";
"
";"35762";"CLASICOS DE COCINA LV-M";"x";"CANAL 06";"CULINARIO";"12:00:00";"11:30:00";"L-V";"0";"0";"0";"25/01/18";"AUROCO";"S"
"
";"35763";"XIMENA EN CASA D-T";"x";"CANAL 06";"CULINARIO";"18:30:00";"18:00:00";"D";"0";"0";"0";"25/01/18";"AUROCO";"S"
"
";"35782";"COMO DICE EL DICHO LV-M";"x";"CANAL 09";"SERIE";"12:00:00";"11:00:00";"L-V";"0";"0";"0";"29/01/18";"AUROCO";"S"
"
";"35802";"ROTATIVO 06:00 - 18:00 HRS (RATA DE DOS PATAS)";"x";"CANAL 02";"SERIE";"18:30:00";"16:30:00";"L-V";"0";"0";"0";"30/01/18";"AUROCO";"S"
"
";"35822";"ROTATIVO 06:00 - 19:00 HRS, (TIERRA DE PASIONES)";"x";"CANAL 05";"NOVELA";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35823";"POR SIEMPRE LV-M";"x";"CANAL 09";"NOVELA";"10:00:00";"09:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35824";"FOX 14:00 A 15:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"15:00:00";"14:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35825";"FOX 14:00 A 15:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"15:00:00";"14:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35827";"FOX 15:00 A 16:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"16:00:00";"15:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35828";"FOX 16:00 A 17:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"17:00:00";"16:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35829";"FOX 16:00 A 17:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"17:00:00";"16:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35830";"FOX 17:00 A 18:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35831";"FOX 17:00 A 18:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"18:00:00";"17:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35832";"FOX 20:00 A 21:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"21:00:00";"20:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35833";"FOX 20:00 A 21:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"21:00:00";"20:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35826";"FOX 15:00 A 16:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"16:00:00";"15:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
