"EDITAR";"C_ORDEN";"FECHA";"PROGRAMA";"GENERO";"SDIAS";"RATING";"MILES";"INVERSION_TOTAL";"OBSERVACIONES";"F_CREACION";"C_USUARIO";"CORRELATIVO";"REVISION";"PERIODO";
"
";"AUROCO00029";"14/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"18";"0";"00:00:00"
"
";"AUROCO00029";"16/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"19";"0";"00:00:00"
"
";"AUROCO00029";"16/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"20";"0";"00:00:00"
"
";"AUROCO00029";"16/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"21";"0";"00:00:00"
"
";"AUROCO00029";"19/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"22";"0";"00:00:00"
"
";"AUROCO00029";"19/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"23";"0";"00:00:00"
"
";"AUROCO00029";"19/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"24";"0";"00:00:00"
"
";"AUROCO00029";"21/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"25";"0";"00:00:00"
"
";"AUROCO00029";"21/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"26";"0";"00:00:00"
"
";"AUROCO00029";"21/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"27";"0";"00:00:00"
"
";"AUROCO00029";"23/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"28";"0";"00:00:00"
"
";"AUROCO00029";"23/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"29";"0";"00:00:00"
"
";"AUROCO00029";"23/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"30";"0";"00:00:00"
"
";"AUROCO00029";"26/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"31";"0";"00:00:00"
"
";"AUROCO00029";"26/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"32";"0";"00:00:00"
"
";"AUROCO00029";"26/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"33";"0";"00:00:00"
"
";"AUROCO00030";"02/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"1";"0";"00:00:00"
"
";"AUROCO00030";"06/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"2";"0";"00:00:00"
"
";"AUROCO00030";"08/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"3";"0";"00:00:00"
"
";"AUROCO00030";"13/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"4";"0";"00:00:00"
"
";"AUROCO00030";"15/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"5";"0";"00:00:00"
"
";"AUROCO00030";"20/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"6";"0";"00:00:00"
"
";"AUROCO00030";"22/07/10";"TRECE HORAS";"Series";"LMWJV";"0";"0";"22";"";"30/06/10";"AUROCO";"7";"0";"00:00:00"
"
";"AUROCO00030";"03/07/10";"LO MEJOR DE TRECE HORAS";"Series";"SD";"0";"0";"0";"";"30/06/10";"AUROCO";"1";"0";"00:00:00"
"
";"AUROCO00030";"10/07/10";"LO MEJOR DE TRECE HORAS";"Series";"SD";"0";"0";"0";"";"30/06/10";"AUROCO";"2";"0";"00:00:00"
