"EDITAR";"C_ORDEN";"N_MOVIMIENTO";"TIPO";"DESCRIPCION";"PORCENTAJE";"MONTO";"TOTAL";"FECHA";
"
";"AUROCO03708";"1";"CARG";"CREDITO";",64";"38,09088";"5989,79088";"08/05/13"
"
";"AUROCO03904";"0";"DESC";"COM. AGENCIA";"15";"262,578";"1487,942";"24/07/13"
"
";"AUROCO03904";"1";"CARG";"CREDITO";",64";"9,5228288";"1497,4648288";"24/07/13"
"
";"AUROCO03905";"0";"DESC";"COM. AGENCIA";"15";"1050,312";"5951,768";"24/07/13"
"
";"AUROCO03905";"1";"CARG";"CREDITO";",64";"38,0913152";"5989,8593152";"24/07/13"
"
";"AUROCO04044";"0";"DESC";"COM. AGENCIA";"15";"517,275";"2931,225";"11/10/13"
"
";"AUROCO04044";"1";"CARG";"CREDITO";",64";"18,75984";"2949,98484";"11/10/13"
"
";"AUROCO04068";"0";"DESC";"COM. AGENCIA";"15";"517,272";"2931,208";"24/10/13"
"
";"AUROCO04068";"1";"CARG";"CREDITO";",64";"18,7597312";"2949,9677312";"24/10/13"
"
";"AUROCO04078";"0";"DESC";"COM. AGENCIA";"15";"517,275";"2931,225";"07/11/13"
"
";"AUROCO04078";"1";"CARG";"CREDITO";",64";"18,75984";"2949,98484";"07/11/13"
"
";"AUROCO04133";"0";"DESC";"COM. AGENCIA";"15";"775,9125";"4396,8375";"20/11/13"
"
";"AUROCO04133";"1";"CARG";"CREDITO";",64";"28,13976";"4424,97726";"20/11/13"
"
";"AUROCO04176";"0";"DESC";"COM. AGENCIA";"15";"532,8";"3019,2";"04/12/13"
"
";"AUROCO04176";"1";"CARG";"CREDITO";",64";"19,32288";"3038,52288";"04/12/13"
"
";"AUROCO04184";"0";"DESC";"COM. AGENCIA";"15";"517,275";"2931,225";"05/12/13"
"
";"AUROCO04184";"1";"CARG";"CREDITO";",64";"18,75984";"2949,98484";"05/12/13"
"
";"AUROCO04221";"0";"DESC";"COM. AGENCIA";"15";"258,6375";"1465,6125";"20/12/13"
"
";"AUROCO04221";"1";"CARG";"CREDITO";",64";"9,37992";"1474,99242";"20/12/13"
"
";"AUROCO04224";"0";"DESC";"COM. AGENCIA";"15";"258,6375";"1465,6125";"20/12/13"
"
";"AUROCO04224";"1";"CARG";"CREDITO";",64";"9,37992";"1474,99242";"20/12/13"
"
";"AUROCO04225";"0";"DESC";"COM. AGENCIA";"15";"266,397";"1509,583";"20/12/13"
"
";"AUROCO04225";"1";"CARG";"CREDITO";",64";"9,6613312";"1519,2443312";"20/12/13"
"
";"AUROCO04570";"0";"DESC";"COM. AGENCIA";"15";"532,794";"3019,166";"24/04/14"
"
";"AUROCO04570";"1";"CARG";"CREDITO";",64";"19,3226624";"3038,4886624";"24/04/14"
"
";"AUROCO04569";"0";"DESC";"COM. AGENCIA";"15";"532,794";"3019,166";"24/04/14"
"
";"AUROCO04569";"1";"CARG";"CREDITO";",64";"19,3226624";"3038,4886624";"24/04/14"
"
";"AUROCO04313";"0";"DESC";"COM. AGENCIA";"15";"6085,17";"34482,63";"06/02/14"
"
";"AUROCO04313";"1";"CARG";"CREDITO";",64";"220,688832";"34703,318832";"06/02/14"
"
";"AUROCO04625";"0";"DESC";"COM. AGENCIA";"15";"3551,955";"20127,745";"12/05/14"
"
";"AUROCO04625";"1";"CARG";"CREDITO";",64";"128,817568";"20256,562568";"12/05/14"
"
";"AUROCO04860";"0";"DESC";"COM. AGENCIA";"15";"532,794";"3019,166";"31/07/14"
"
";"AUROCO04860";"1";"CARG";"CREDITO";",64";"19,3226624";"3038,4886624";"31/07/14"
"
";"AUROCO04971";"0";"DESC";"COM. AGENCIA";"15";"710,391";"4025,549";"25/09/14"
"
";"AUROCO04971";"1";"CARG";"CREDITO";",64";"25,7635136";"4051,3125136";"25/09/14"
"
";"AUROCO04892";"0";"DESC";"COM. AGENCIA";"15";"532,7955";"3019,1745";"11/08/14"
"
";"AUROCO04892";"1";"CARG";"CREDITO";",64";"19,3227168";"3038,4972168";"11/08/14"
